Name,Longitude,Latitude
5004878,09.29728,48.85258
5004879,09.29827,48.85776
5004880,09.01062,48.64266
5004881,09.01217,48.63601
5004882,09.29503,48.85632
5004883,09.27543,48.86975
5004885,09.27935,48.87271
5004886,09.25320,48.86328
5004887,09.27375,48.87206
5004888,09.25243,48.86380
5004889,09.27315,48.87456
5004890,09.27466,48.87687
5004891,09.27099,48.87730
5004892,09.22850,48.89165
5004893,09.21665,48.89485
5004894,09.20306,48.89604
5004896,09.39960,48.86963
5004898,09.44365,48.97793
5004899,09.45763,48.98171
5004901,09.45908,48.98427
5004902,09.46318,48.99032
5004903,09.47470,48.99694
5004904,09.49755,49.00353
5004905,09.50137,49.00255
5004906,09.51616,49.03299
5004908,09.51415,49.04944
5004910,09.50584,49.00253
5004911,09.51613,49.00135
5004912,09.53493,48.99631
5004913,09.58230,48.97848
5004914,09.55547,48.98463
5004915,09.56382,48.98172
5004916,09.57827,48.98257
5004917,09.58333,48.98618
5004918,09.58455,48.98886
5004919,09.59161,48.99174
5004922,09.60263,48.97462
5004923,09.61687,48.97261
5004924,09.62841,48.97148
5004925,09.64835,48.97685
5004926,09.65370,48.97725
5004927,09.64744,48.97603
5004928,09.33779,48.78510
5004929,09.34181,48.78872
5004930,09.33794,48.78726
5004931,09.34112,48.79011
5004932,09.33965,48.79051
5004933,09.34047,48.79278
5004934,09.34204,48.79641
5004935,09.33232,48.80412
5004936,09.32514,48.80783
5004938,09.32267,48.80569
5004939,09.31879,48.80778
5004940,09.31379,48.81901
5004943,09.53526,48.80335
5004945,09.60543,48.97649
5004946,09.55239,48.77691
5004947,09.55597,48.77706
5004948,09.57119,48.76516
5004949,09.43166,48.96263
5004950,09.45640,48.98037
5004951,09.46067,48.98632
5004952,09.50027,48.99945
5004953,09.49321,49.00520
5004954,09.45085,49.02766
5004955,09.46836,49.01733
5004956,09.45756,49.02147
5004957,09.45976,49.03052
5004958,09.44663,49.03659
5004959,09.44671,49.03877
5004960,09.44357,49.04774
5004961,09.44686,49.03789
5004962,09.51881,49.04072
5004964,09.50458,49.04987
5004965,09.51490,49.05340
5004966,09.49752,49.05300
5004967,09.49938,49.05903
5004968,09.49965,49.06350
5004969,09.50667,49.06996
5004970,09.51115,49.07301
5004971,09.43946,48.94127
5004972,09.44611,48.93707
5004973,09.44654,48.93329
5004974,09.45466,48.92509
5004975,09.45654,48.93066
5004976,09.50062,48.93725
5004977,09.48320,48.92130
5004978,09.50017,48.92282
5004979,09.52193,48.92834
5004980,09.53438,48.92754
5004981,09.52395,48.93126
5004982,09.52297,48.93734
5004984,09.54323,48.94190
5004985,09.54762,48.94296
5004986,09.55658,48.94433
5004987,09.56263,48.92932
5004988,09.50286,48.92179
5004989,09.51747,48.92132
5004990,09.52679,48.92219
5004991,09.54955,48.91393
5004992,09.53172,48.90769
5004993,09.55436,48.90981
5004994,09.55267,48.90756
5004995,09.56998,48.91783
5004996,09.57297,48.91331
5004997,09.57722,48.91178
5004998,09.57432,48.89744
5004999,09.55884,48.89511
5005000,09.20572,48.62261
5005001,09.26176,48.62742
5005003,09.30129,48.72107
5005005,09.30242,48.71007
5005006,09.31031,48.70145
5005007,09.31301,48.69778
5005008,09.31832,48.69379
5005009,09.32387,48.69279
5005010,09.32247,48.69456
5005011,09.27168,48.70953
5005012,09.26824,48.70873
5005013,09.32867,48.69467
5005014,09.34456,48.70151
5005016,09.36025,48.71454
5005017,09.23283,48.71745
5005018,09.23084,48.71916
5005019,09.23549,48.71619
5005020,09.23159,48.72306
5005021,09.29460,48.71552
5005022,09.24611,48.73145
5005023,09.32033,48.69721
5005024,09.30207,48.73173
5005025,09.54242,48.89196
5005026,09.72633,48.87204
5005027,09.59061,48.92344
5005028,09.59953,48.92136
5005029,09.61081,48.91944
5005030,09.47776,48.92940
5005031,09.44297,48.91996
5005032,09.46765,48.90684
5005033,09.49816,48.89673
5005034,09.51010,48.88844
5005035,09.52808,48.88562
5005036,09.53081,48.88223
5005037,09.47486,48.90688
5005038,09.48457,48.90832
5005039,09.48407,48.91772
5005040,09.48702,48.91597
5005041,09.50158,48.91247
5005042,09.48647,49.00776
5005044,09.45014,49.03675
5005045,09.46966,49.04957
5005046,09.43854,49.03043
5005047,09.43573,49.03664
5005048,09.40904,49.03008
5005049,09.39263,49.02730
5005050,09.52777,48.81441
5005051,09.54996,48.82407
5005053,09.57883,48.85644
5005054,09.59146,48.85584
5005055,09.60219,48.85841
5005056,09.62168,48.85649
5005057,09.62698,48.99659
5005058,09.63132,48.87010
5005059,09.61207,48.98933
5005060,09.63085,48.87412
5005061,09.63483,48.87490
5005062,09.58456,49.01167
5005063,09.63481,48.87749
5005064,09.64501,48.88705
5005065,09.65091,48.89931
5005066,09.65104,48.90293
5005067,09.65066,48.90981
5005068,09.64490,48.92007
5005071,09.62141,48.92692
5005072,09.63072,48.88872
5005073,09.62678,48.89680
5005074,09.62480,48.90466
5005075,09.62179,48.91364
5005076,09.63897,48.93074
5005077,09.64202,48.93569
5005078,09.66400,48.93824
5005079,09.58469,49.00578
5005080,09.67583,48.94699
5005081,09.68413,48.95020
5005082,09.69460,48.94871
5005083,09.67397,48.95265
5005084,09.66075,48.95881
5005085,09.65724,48.96054
5005086,09.64159,48.96759
5005087,09.62565,48.85610
5005088,09.63912,48.85014
5005089,09.64599,48.84720
5005090,09.66005,48.84283
5005091,09.68144,48.84093
5005092,09.68319,48.83939
5005093,09.66839,48.94076
5005094,09.72358,48.89638
5005095,09.72874,48.88284
5005096,09.72777,48.86857
5005097,09.72810,48.86613
5005098,09.72557,48.86013
5005099,09.71900,48.84390
5005100,09.71267,48.84287
5005101,09.68651,48.83512
5005102,09.69535,48.83190
5005103,09.72496,48.84191
5005104,09.74038,48.84195
5005105,09.75852,48.84237
5005106,09.55949,49.03649
5005107,09.55028,48.82766
5005108,09.54935,48.83229
5005109,09.54291,48.84010
5005110,09.54167,48.84149
5005111,09.54709,48.85468
5005112,09.54845,48.85840
5005113,09.53856,48.86068
5005114,09.51046,48.85965
5005115,09.52736,48.85901
5005117,09.50467,48.87326
5005118,09.52890,48.87433
5005119,09.53009,48.88496
5005120,09.52317,48.87387
5005121,09.53262,48.88901
5005122,09.54646,48.85918
5005123,09.63317,48.88165
5005124,09.58382,48.89532
5005125,09.59592,48.89059
5005127,09.60569,48.88211
5005128,09.62531,48.87762
5005129,09.63296,48.87691
5005130,09.63971,48.88032
5005131,09.63800,48.87395
5005132,09.62583,48.85814
5005134,09.57843,48.80940
5005136,09.58174,48.98700
5005138,09.56649,49.00222
5005139,09.56340,49.00600
5005140,09.56530,49.01606
5005141,09.56266,49.02038
5005142,09.57047,49.02530
5005143,09.57907,49.03859
5005144,09.30938,48.82941
5005145,09.32092,48.83303
5005146,09.31517,48.83756
5005147,09.31860,48.84491
5005148,09.32167,48.84768
5005149,09.58500,48.80939
5005150,09.32147,48.86183
5005151,09.31673,48.86440
5005152,09.31718,48.86835
5005154,09.31532,48.88500
5005155,09.31275,48.88956
5005156,09.31730,48.89102
5005157,09.32215,48.89053
5005158,09.33201,48.83932
5005160,09.32775,48.83102
5005161,09.33142,48.82675
5005162,09.33886,48.82295
5005163,09.32938,48.83868
5005164,09.34708,48.82246
5005165,09.34805,48.82112
5005166,09.35425,48.81076
5005168,09.36642,48.81334
5005169,09.38795,48.81713
5005170,09.38535,48.81931
5005171,09.37986,48.82390
5005172,09.38188,48.82080
5005174,09.35732,48.80822
5005175,09.35388,48.79970
5005176,09.36348,48.78625
5005177,09.36517,48.78400
5005178,09.36794,48.78105
5005179,09.38605,48.80501
5005180,09.36163,48.78950
5005183,09.42441,48.81758
5005186,09.42293,48.83340
5005187,09.42274,48.84500
5005188,09.35961,48.81072
5005189,09.23492,48.78882
5005190,09.53497,48.80176
5005191,09.52008,48.80083
5005193,09.50389,48.79832
5005194,09.50233,48.79632
5005195,09.50280,48.79216
5005197,09.47208,48.80874
5005198,09.46453,48.81355
5005199,09.46140,48.82915
5005201,09.45389,48.84633
5005202,09.44022,48.85506
5005203,09.42587,48.86633
5005204,09.43062,48.86514
5005205,09.42208,48.87271
5005207,09.40323,48.87376
5005209,09.39834,48.87516
5005210,09.39713,48.87416
5005211,09.51974,48.79640
5005212,09.51765,48.79854
5005214,09.52650,48.78876
5005215,09.53432,48.81516
5005216,09.53254,48.80276
5005217,09.42659,48.87703
5005218,09.40204,48.86706
5005219,09.53436,48.80058
5005220,09.53503,48.79735
5005222,09.53195,48.78949
5005223,09.53555,48.80030
5005224,09.52646,48.80760
5005225,09.55170,48.80688
5005226,09.56229,48.80937
5005227,09.57221,48.81439
5005234,09.59338,48.79577
5005235,09.59172,48.79456
5005236,09.58985,48.79420
5005237,09.59238,48.79192
5005238,09.59365,48.79142
5005239,09.59749,48.78965
5005240,09.60044,48.78941
5005241,09.58360,48.79071
5005242,09.60406,48.79068
5005243,09.60797,48.79105
5005244,09.60198,48.79473
5005245,09.59756,48.79704
5005247,09.60086,48.79785
5005248,09.60078,48.79959
5005249,09.60043,48.80178
5005250,09.59619,48.79999
5005251,09.60221,48.79468
5005252,09.59802,48.79663
5005254,09.51745,48.80974
5005255,09.52546,48.81629
5005256,09.52444,48.81801
5005257,09.53912,48.81689
5005259,09.52806,48.81753
5005260,09.51191,48.83078
5005261,09.51503,48.82849
5005262,09.51810,48.84378
5005263,09.50197,48.84647
5005264,09.50053,48.85339
5005265,09.48827,48.85120
5005266,09.49608,48.86079
5005267,09.49801,48.86492
5005268,09.46857,48.86071
5005269,09.47133,48.87272
5005270,09.46129,48.88640
5005271,09.45587,48.89011
5005272,09.44080,48.88249
5005273,09.42696,48.87661
5005274,09.43256,48.87847
5005275,09.42401,48.87512
5005276,09.46543,48.85873
5005277,09.46120,48.85720
5005278,09.46606,48.85378
5005279,09.47017,48.84482
5005280,09.68413,48.91094
5005281,09.69157,48.90580
5005282,09.67194,48.90038
5005283,09.67931,48.90341
5005284,09.59892,48.88686
5005286,09.40313,48.87296
5005287,09.46750,48.92995
5005288,09.48150,48.92510
5005290,09.43762,48.85086
5005291,09.44134,48.84678
5005292,09.44333,48.84075
5005293,09.45342,48.84291
5005294,09.57433,48.98074
5005295,09.63373,48.96346
5005296,09.62114,48.95991
5005297,09.61418,48.95816
5005298,09.59452,48.95955
5005299,09.58268,48.95504
5005301,09.57090,48.94789
5005303,09.59823,48.94702
5005304,09.60440,48.94826
5005305,09.62562,48.94689
5005306,09.40037,48.87216
5005307,09.39934,48.86966
5005308,09.38628,48.87199
5005309,09.38629,48.86282
5005310,09.38969,48.85475
5005311,09.38602,48.85343
5005312,09.57132,48.98169
5005313,09.39246,48.88742
5005314,09.38744,48.89023
5005315,09.37520,48.89779
5005319,09.39187,48.89005
5005320,09.40464,48.89984
5005321,09.40974,48.90268
5005322,09.44521,48.96569
5005323,09.42279,48.94508
5005324,09.43059,48.94640
5005325,09.45160,48.95676
5005329,09.42861,48.94613
5005330,09.43034,48.95741
5005331,09.43253,48.95568
5005332,09.43628,48.95488
5005333,09.44180,48.95287
5005334,09.44544,48.95234
5005335,09.42668,48.94564
5005336,09.43458,48.94641
5005337,09.44426,48.94855
5005338,09.45384,48.95248
5005339,09.44459,48.95307
5005340,09.44798,48.95546
5005342,09.45510,48.95481
5005343,09.47873,48.95940
5005345,09.43476,48.94481
5005346,09.44693,48.94744
5005347,09.45894,48.94430
5005348,09.46144,48.94318
5005349,09.46366,48.94414
5005350,09.42142,48.94936
5005351,09.41352,48.94852
5005352,09.40254,48.94852
5005353,09.39554,48.94932
5005354,09.40313,48.94432
5005355,09.41722,48.95255
5005356,09.40276,48.96278
5005357,09.39830,48.96675
5005358,09.39988,48.97404
5005359,09.40711,48.98854
5005360,09.39271,48.99123
5005361,09.38006,48.98891
5005362,09.36601,48.99137
5005363,09.26953,48.94388
5005364,09.38039,48.96364
5005365,09.37352,48.96332
5005366,09.35419,48.96460
5005367,09.33798,48.96637
5005368,09.33000,48.96386
5005369,09.32608,48.95995
5005370,09.29982,48.94922
5005371,09.28236,48.94722
5005372,09.26230,48.94052
5005374,09.47925,48.92835
5005375,09.47915,48.93044
5005377,09.49882,48.93787
5005378,09.49879,48.94759
5005379,09.50483,48.95418
5005380,09.51024,48.95830
5005381,09.50701,48.93777
5005382,09.52069,48.93907
5005383,09.49856,48.93461
5005384,09.52149,48.93887
5005385,09.52295,48.93339
5005386,09.31561,48.83342
5005387,09.31421,48.83216
5005388,09.48137,48.93138
5005389,09.30641,48.81926
5005391,09.31589,48.82984
5005393,09.36627,48.81328
5005396,09.37273,48.81005
5005397,09.37506,48.80858
5005398,09.38852,48.80160
5005400,09.39921,48.79340
5005402,09.40200,48.79282
5005403,09.40498,48.78971
5005404,09.32648,48.82497
5005405,09.33754,48.83707
5005406,09.33147,48.83736
5005407,09.32635,48.83657
5005408,09.32547,48.83288
5005409,09.32331,48.83417
5005410,09.31650,48.83184
5005411,09.31475,48.82996
5005412,09.33102,48.83372
5005413,09.33525,48.83516
5005414,09.35241,48.84051
5005415,09.36071,48.84254
5005416,09.36560,48.84088
5005417,09.35722,48.84605
5005418,09.35313,48.87146
5005419,09.34980,48.87686
5005422,09.41016,48.85373
5005423,09.41465,48.85254
5005425,09.26957,48.82476
5005426,09.26718,48.82743
5005427,09.26454,48.83040
5005428,09.35355,48.87871
5005429,09.29908,48.86084
5005431,09.31176,48.80736
5005432,09.28531,48.80372
5005433,09.28190,48.80504
5005434,09.28180,48.81508
5005436,09.27515,48.81798
5005438,09.18138,48.87111
5005439,09.18875,48.86116
5005440,09.19776,48.86033
5005441,09.20112,48.85879
5005442,09.20520,48.85788
5005443,09.20208,48.86112
5005444,09.20809,48.86251
5005445,09.20797,48.86483
5005446,09.20159,48.86693
5005447,09.19345,48.86683
5005450,09.19051,48.86393
5005451,09.19428,48.86382
5005452,09.17431,48.85511
5005453,09.27349,48.87152
5005454,09.19391,48.89820
5005455,09.18339,48.88424
5005456,09.17902,48.87994
5005457,09.15424,48.88544
5005459,09.18608,48.86791
5005460,09.18570,48.86369
5005461,09.18453,48.86152
5005462,09.18559,48.85978
5005463,09.19100,48.85774
5005464,09.19222,48.85634
5005465,09.19089,48.85379
5005466,09.17694,48.89159
5005467,09.17899,48.85603
5005468,09.17676,48.87581
5005469,09.18161,48.85181
5005470,09.18275,48.85055
5005471,09.18624,48.85146
5005472,09.18233,48.88968
5005474,09.17348,48.89308
5005475,09.16639,48.89296
5005476,09.15598,48.89307
5005477,09.14353,48.94153
5005478,09.14949,48.89761
5005479,09.13564,48.90567
5005481,09.12513,48.90607
5005482,09.12902,48.90383
5005483,09.20280,48.90288
5005484,09.21083,48.90351
5005485,09.18137,48.85516
5005486,09.21864,48.91318
5005487,09.22420,48.91629
5005488,09.17797,48.88962
5005489,09.17379,48.88786
5005490,09.16918,48.88780
5005491,09.16571,48.88943
5005492,09.16268,48.88904
5005494,09.15440,48.88447
5005495,09.15786,48.88430
5005496,09.16097,48.88528
5005497,09.19695,48.89611
5005498,09.20422,48.89780
5005499,09.20603,48.89937
5005500,09.21182,48.90210
5005501,09.21696,48.90279
5005502,09.22097,48.90319
5005503,09.18318,48.89821
5005504,09.18645,48.90061
5005505,09.19052,48.90148
5005506,09.19610,48.90245
5005507,09.17532,48.90876
5005508,09.16011,48.91760
5005510,09.18034,48.89472
5005511,09.17221,48.90784
5005512,09.16502,48.90793
5005513,09.15905,48.90903
5005514,09.20843,48.89601
5005515,09.22222,48.89353
5005516,09.22955,48.89260
5005517,09.19055,48.88808
5005518,09.19070,48.88447
5005519,09.19591,48.88449
5005520,09.19693,48.88752
5005521,09.20299,48.88714
5005522,09.20812,48.88453
5005523,09.21661,48.87955
5005524,09.19851,48.90399
5005525,09.20500,48.91014
5005526,09.20999,48.91092
5005527,09.21168,48.91311
5005528,09.21450,48.91025
5005529,09.19575,48.89091
5005530,09.20009,48.89104
5005531,09.20447,48.89110
5005532,09.16162,48.89439
5005533,09.20891,48.89031
5005534,09.21353,48.88887
5005535,09.17222,48.91063
5005536,09.22699,48.88879
5005537,09.17561,48.89443
5005538,09.17728,48.89329
5005539,09.16615,48.89438
5005540,09.16580,48.89701
5005541,09.17250,48.89712
5005542,09.17284,48.89916
5005543,09.17949,48.90721
5005544,09.17858,48.96223
5005545,09.17683,48.91156
5005546,09.29398,48.85642
5005547,09.03450,48.98438
5005548,09.29989,48.90064
5005549,09.26873,48.88987
5005550,09.27610,48.88850
5005551,09.27986,48.88728
5005552,09.29146,48.89712
5005553,09.31168,48.88835
5005554,09.31179,48.88861
5005556,09.29320,48.89843
5005557,09.26450,48.91053
5005558,09.26644,48.90547
5005559,09.26571,48.90871
5005560,09.19791,48.95418
5005561,09.26222,48.91285
5005563,09.13994,48.99728
5005565,09.17999,48.94290
5005566,09.17866,48.95902
5005567,09.18344,48.96447
5005568,09.20028,48.97585
5005569,09.20433,48.95682
5005570,09.20394,48.95917
5005571,09.20432,48.96137
5005572,09.20512,48.96692
5005573,09.24142,48.98100
5005574,09.20665,48.99608
5005575,09.20483,49.00165
5005576,09.19021,48.99220
5005577,09.22015,49.00229
5005578,09.18455,48.99306
5005579,09.20273,49.01679
5005580,09.15138,49.00370
5005581,09.14818,48.99816
5005582,09.13978,49.00102
5005583,09.13674,48.99760
5005584,09.17181,48.91196
5005585,09.22324,48.87786
5005586,09.23941,48.86934
5005587,09.24825,48.86484
5005588,09.24967,48.85932
5005589,09.25667,48.86734
5005590,09.26041,48.87146
5005591,09.27894,48.86995
5005592,09.29628,48.89889
5005593,09.31946,49.02614
5005594,09.32379,49.02387
5005596,09.39528,49.05036
5005597,09.25218,48.95802
5005598,09.25951,48.96215
5005599,09.27508,48.96840
5005600,09.26206,48.96448
5005601,09.27047,48.96676
5005602,09.27613,48.96755
5005603,09.27965,48.96688
5005604,09.28657,48.98047
5005605,09.28967,48.99727
5005606,09.29167,49.00072
5005607,09.26493,49.02345
5005608,09.29391,48.99999
5005609,09.29892,49.00356
5005610,09.30936,49.01257
5005611,09.31621,49.02031
5005612,09.31955,49.02408
5005613,09.31785,49.02869
5005614,09.32920,49.02656
5005615,09.33699,49.03284
5005616,09.12172,48.95179
5005617,09.13509,48.95338
5005619,09.28228,49.00559
5005620,09.25027,49.01202
5005621,09.00148,48.88622
5005622,08.99585,48.88828
5005623,08.96531,48.88096
5005624,09.28280,48.88847
5005625,08.93935,48.89467
5005626,09.03322,48.89099
5005627,09.12615,48.84884
5005628,09.02267,48.90610
5005629,09.27191,48.88945
5005630,09.02269,49.00169
5005631,08.95839,48.93294
5005632,09.09520,48.85561
5005633,09.12265,48.89200
5005634,09.15257,48.89348
5005635,09.06080,48.93607
5005636,09.05745,48.93824
5005637,09.05394,48.93797
5005638,09.06337,48.95821
5005639,09.06313,48.96128
5005640,09.03004,48.92807
5005641,09.02643,48.92460
5005643,09.10248,48.94372
5005644,09.10076,48.94701
5005645,09.08435,48.94591
5005646,09.14420,48.97261
5005647,09.12495,48.95457
5005648,09.13201,48.95727
5005649,09.07051,48.95869
5005650,09.05726,48.96286
5005651,09.01301,48.96145
5005653,08.97030,48.95166
5005654,08.95225,48.96709
5005656,09.13803,48.95664
5005657,09.24501,48.86286
5005658,09.13970,48.96025
5005659,09.13127,48.96040
5005660,09.12305,48.96225
5005661,09.12356,48.96184
5005662,08.93863,48.99260
5005664,09.12324,48.95963
5005666,09.11657,48.95940
5005667,09.10425,48.96142
5005668,09.09675,48.96290
5005669,09.07516,48.96926
5005671,09.06948,48.96847
5005672,09.06938,48.96876
5005674,09.06108,48.96153
5005675,09.14178,48.94432
5005676,09.14634,48.94553
5005677,09.06601,48.95929
5005678,09.15208,48.94335
5005679,09.14775,48.94085
5005680,09.15056,48.93917
5005681,09.15198,48.93999
5005683,09.12887,48.94625
5005684,09.12433,48.94290
5005685,09.11787,48.94302
5005686,09.11004,48.94545
5005687,09.10593,48.94329
5005689,09.10054,48.94339
5005690,09.11994,48.96360
5005691,09.07699,48.94436
5005692,09.10035,48.97633
5005693,09.10007,48.98454
5005694,09.13266,48.95862
5005695,09.09841,49.01910
5005696,09.11557,49.02522
5005697,09.09899,49.03734
5005698,09.09286,49.04003
5005700,09.09074,49.04198
5005701,09.12155,48.95066
5005703,09.11040,49.00130
5005704,09.10569,49.00185
5005705,09.09987,49.00305
5005706,09.06347,49.01015
5005707,09.05981,49.00860
5005708,09.05622,49.00616
5005709,09.02643,48.99802
5005710,09.01885,48.99988
5005711,08.99701,49.01713
5005712,08.98288,49.02086
5005713,08.96000,49.01818
5005714,08.91859,49.02529
5005715,09.14404,49.00006
5005716,09.15548,48.99554
5005718,09.15737,48.98825
5005719,09.16190,48.98016
5005720,09.15535,49.02439
5005721,09.16749,49.02351
5005722,09.15467,49.02795
5005723,09.15088,49.03764
5005724,09.14455,49.04264
5005725,09.12076,49.04062
5005726,09.10086,49.04060
5005727,09.09754,49.04082
5005729,09.08189,49.04139
5005730,09.15504,48.99069
5005731,08.96821,48.95264
5005732,09.16046,48.98967
5005733,08.96070,48.93541
5005735,08.93592,49.01884
5005737,08.99052,48.97670
5005738,08.98754,48.97949
5005739,08.98635,48.98289
5005740,08.93863,48.99260
5005742,09.06284,48.95613
5005743,09.02276,48.89959
5005744,08.98311,48.91825
5005745,08.97080,48.92367
5005746,08.96216,48.92862
5005747,08.97806,48.90504
5005748,08.97177,48.89535
5005751,08.95541,48.92974
5005752,08.94297,48.91672
5005753,08.94599,48.91437
5005756,09.00895,48.92365
5005757,08.96545,48.92714
5005759,08.97804,48.95029
5005760,09.08246,48.96666
5005761,09.59603,48.79653
5005763,09.60282,48.79316
5005765,09.63741,48.83729
5005766,08.98480,48.95474
5005768,09.47653,48.65776
5005769,09.44836,48.55032
5005770,09.36413,48.64794
5005772,09.27345,48.57230
5005773,08.94393,48.66250
5005774,08.90889,48.64087
5005775,08.89036,48.62060
5005776,08.84992,48.55977
5005777,09.45191,48.64017
5005778,09.45486,48.61637
5005779,09.44776,48.58689
5005780,09.45303,48.57400
5005781,09.46042,48.56530
5005782,09.01921,48.95917
5005785,09.15209,49.01089
5005786,09.46282,48.98159
5005787,09.64059,48.97536
5005789,09.57478,48.80495
5005790,09.53911,48.84359
5005791,09.53570,48.86142
5005792,09.52647,48.87301
5005793,09.35814,48.59534
5005794,09.37389,48.55811
5005795,09.07117,48.87061
5005797,09.32132,48.83354
5005798,09.22131,48.65125
5005799,09.12524,48.95671
5005801,09.53463,48.88759
5005802,09.43739,48.81004
5005803,09.54902,48.83078
5005804,09.53503,48.80763
5005805,09.41741,48.81938
5005806,09.20839,48.81351
5005807,09.04456,48.68746
5005810,09.19324,48.86090
5005811,08.91839,48.93703
5005818,09.02710,48.70538
5005819,09.25631,48.61192
5005820,09.26140,48.61010
5005822,09.41343,48.71688
5005823,08.97798,48.81467
5005824,08.98299,48.80972
5005825,08.92519,48.81175
5005826,08.95428,48.81042
5005827,08.95819,48.80985
5005828,08.94231,48.81297
5005829,08.94848,48.80433
5005831,08.94721,48.81059
5005833,08.92791,48.80915
5005834,08.95355,48.79307
5005835,08.95225,48.80033
5005836,08.94701,48.80789
5005837,08.90840,48.81442
5005838,08.83561,48.77586
5005839,08.85858,48.77190
5005841,08.85578,48.76204
5005843,08.99414,48.85554
5005844,09.08095,48.82120
5005845,08.90587,48.77867
5005846,08.90302,48.77486
5005847,08.89996,48.78096
5005848,08.90343,48.77466
5005851,08.91361,48.78839
5005852,09.09496,48.73063
5005854,09.13037,48.77385
5005856,08.97340,48.71631
5005857,09.00489,48.70540
5005858,09.34560,48.60884
5005859,09.36418,48.59244
5005860,09.08297,48.90147
5005861,09.13592,48.88790
5005862,09.08166,48.90789
5005863,09.34063,48.61986
5005864,09.39837,48.56962
5005865,08.96060,48.92961
5005868,09.25921,48.78990
5005869,09.42354,48.88754
5005871,09.46906,48.69597
5005873,08.95834,48.93717
5005875,08.95573,48.94122
5005876,08.99277,48.88480
5005878,09.36381,48.58829
5005879,08.95758,48.94815
5005880,08.96396,48.94044
5005881,08.93842,48.99605
5005882,08.94269,48.99455
5005883,08.97851,49.02213
5005884,08.97774,48.95382
5005885,08.94464,48.91272
5005888,09.04884,48.96564
5005889,09.31508,48.69518
5005890,09.07658,48.95960
5005891,09.08339,48.95887
5005896,09.49520,48.52660
5005897,09.47325,48.54845
5005898,09.34662,48.63634
5005900,09.30839,48.59361
5005901,09.31437,48.59105
5005903,09.33388,48.55925
5005908,09.53605,48.61435
5005910,09.23238,48.63415
5005911,08.93342,48.84547
5005912,08.92231,48.84452
5005916,09.05416,48.80176
5005917,09.04143,48.79795
5005918,08.91860,48.84237
5005920,08.94821,48.96861
5005921,08.97355,48.72491
5005922,09.28245,48.96938
5005923,09.31273,48.83067
5005924,09.32075,48.82311
5005925,09.30532,48.82827
5005926,09.00392,48.70806
5005927,09.00421,48.70857
5005929,08.97893,48.72466
5005932,08.96255,48.93295
5005933,09.18450,48.97107
5005934,09.18412,48.96054
5005935,08.93500,48.80928
5005936,08.94396,48.80468
5005937,08.94227,48.80872
5005941,08.89594,48.71637
5005943,09.06744,48.61344
5005944,09.06736,48.61645
5005946,08.83803,48.52411
5005947,09.05147,48.62194
5005948,09.05154,48.61926
5005949,09.31856,48.80849
5005950,09.30721,48.82252
5005951,09.34369,48.82182
5005955,09.31358,48.82177
5005956,09.31935,48.82164
5005957,09.32162,48.82008
5005958,09.31719,48.82713
5005959,09.53340,48.79509
5005960,09.52926,48.80355
5005961,09.52437,48.80330
5005962,09.52236,48.81222
5005966,09.50303,48.79397
5005968,09.43645,48.86060
5005969,09.52117,48.80103
5005970,09.52407,48.79786
5005971,09.53124,48.78773
5005973,09.53112,48.79179
5005974,09.51839,48.80596
5005975,09.53920,48.79842
5005976,09.54213,48.79660
5005977,09.53933,48.79948
5005978,09.53383,48.80464
5005979,09.54175,48.80569
5005980,09.59486,48.79901
5005983,09.43909,48.97347
5005984,09.55235,48.98810
5005985,09.64260,48.96430
5005986,09.63747,48.95288
5005987,09.64236,48.96020
5005989,09.55530,48.77926
5005990,09.55501,48.77491
5005991,09.40764,48.87222
5005992,09.42124,48.86840
5005993,09.53092,48.92601
5005994,09.48518,48.92345
5005995,09.48811,48.92131
5005998,09.03670,48.75039
5005999,09.23453,48.89041
5006000,09.23962,48.88798
5006001,09.10843,48.71775
5006002,09.11391,48.72698
5006004,09.11263,48.72997
5006006,09.11384,48.72532
5006007,09.10535,48.71479
5006008,09.10635,48.74438
5006009,09.13024,48.74009
5006010,09.13462,48.74517
5006011,09.10024,48.73381
5006012,09.11656,48.72980
5006013,09.10618,48.72282
5006014,09.10634,48.71809
5006015,09.10018,48.72512
5006016,09.09462,48.72375
5006017,09.15997,48.76287
5006018,09.10023,48.74029
5006019,09.16811,48.76436
5006020,09.17580,48.77064
5006021,09.10729,48.74577
5006022,09.17907,48.77896
5006023,09.18195,48.77524
5006024,09.18710,48.78258
5006026,09.11632,48.72326
5006027,09.11675,48.73765
5006038,09.27019,48.81343
5006039,09.27558,48.81183
5006040,09.27686,48.80910
5006041,09.27735,48.81187
5006042,09.27555,48.81374
5006043,09.03205,48.70351
5006045,09.01702,48.81620
5006046,09.47416,48.95730
5006049,09.01272,48.81817
5006050,09.01759,48.81832
5006051,09.02193,48.81622
5006052,09.15646,48.77018
5006054,09.01376,48.80702
5006055,09.01587,48.80351
5006056,09.17297,48.77639
5006060,09.20774,48.78624
5006068,09.16347,48.78387
5006069,09.15609,48.77386
5006070,09.15834,48.78173
5006071,09.16128,48.78438
5006072,09.16535,48.78158
5006073,09.16792,48.77840
5006074,09.17988,48.77376
5006075,09.18295,48.77592
5006078,09.21289,48.78454
5006080,09.24131,48.79206
5006085,09.25047,48.77985
5006091,09.26830,48.76158
5006098,09.15941,48.75717
5006099,09.15961,48.75992
5006100,09.15953,48.75692
